Date,Price,Inflation,USD
2015-02-05,77708.31,5.8724,62.97
2015-02-06,76603.82,5.8724,62.97
2015-02-09,76978.97,5.8724,62.97
2015-02-10,76643.92,5.8724,62.97
2015-02-11,76190.67,5.8724,62.97
2015-02-12,76106.72,5.8724,62.97
2015-02-13,76612.19,5.8724,62.97
2015-02-16,76477.78,5.8724,62.97
2015-02-17,75249.04,5.8724,62.97
2015-02-18,75176.00,5.8724,62.97
2015-02-19,75394.17,5.8724,62.97
2015-02-20,75165.22,5.8724,62.97
2015-02-23,74975.60,5.8724,62.97
2015-02-24,74274.85,5.8724,62.97
2015-02-25,74700.51,5.8724,62.97
2015-02-26,74609.44,5.8724,62.97
2015-02-27,75031.26,5.8724,62.97
2015-03-02,75117.41,5.8724,62.97
2015-03-03,75072.25,5.8724,62.97
2015-03-04,74560.91,5.8724,62.97
2015-03-05,74776.41,5.8724,62.97
2015-03-06,73143.40,5.8724,62.97
2015-03-09,73083.83,5.8724,62.97
2015-03-10,72827.11,5.8724,62.97
2015-03-11,72237.24,5.8724,62.97
2015-03-12,72070.29,5.8724,62.97
2015-03-13,72552.96,5.8724,62.97
2015-03-16,72320.61,5.8724,62.97
2015-03-17,72164.05,5.8724,62.97
2015-03-18,71949.78,5.8724,62.97
2015-03-19,72918.71,5.8724,62.97
2015-03-20,73890.49,5.8724,62.97
2015-03-23,73861.86,5.8724,62.97
2015-03-24,74141.08,5.8724,62.97
2015-03-25,74581.51,5.8724,62.97
2015-03-26,75491.63,5.8724,62.97
2015-03-27,74701.48,5.8724,62.97
2015-03-30,74277.50,5.8724,62.97
2015-03-31,74283.93,5.8724,62.97
2015-04-01,74909.74,5.8724,62.97
2015-04-02,75003.61,5.8724,62.97
2015-04-03,75003.61,5.8724,62.97
2015-04-06,74576.65,5.8724,62.97
2015-04-07,75451.35,5.8724,62.97
2015-04-08,75157.34,5.8724,62.97
2015-04-09,74358.35,5.8724,62.97
2015-04-10,75217.88,5.8724,62.97
2015-04-13,74925.24,5.8724,62.97
2015-04-14,74665.90,5.8724,62.97
2015-04-15,74478.70,5.8724,62.97
2015-04-16,75023.47,5.8724,62.97
2015-04-17,75022.83,5.8724,62.97
2015-04-20,75241.90,5.8724,62.97
2015-04-21,75148.49,5.8724,62.97
2015-04-22,74756.24,5.8724,62.97
2015-04-23,74963.10,5.8724,62.97
2015-04-24,75224.01,5.8724,62.97
2015-04-27,76218.00,5.8724,62.97
2015-04-28,76318.13,5.8724,62.97
2015-04-29,76550.85,5.8724,62.97
2015-04-30,74963.58,5.8724,62.97
2015-05-01,74690.46,5.8724,62.97
2015-05-04,74690.46,5.8724,62.97
2015-05-05,75967.60,5.8724,62.97
2015-05-06,75867.71,5.8724,62.97
2015-05-07,76270.67,5.8724,62.97
2015-05-08,75856.55,5.8724,62.97
2015-05-11,76028.74,5.8724,62.97
2015-05-12,76452.59,5.8724,62.97
2015-05-13,77465.94,5.8724,62.97
2015-05-14,77989.62,5.8724,62.97
2015-05-15,77532.26,5.8724,62.97
2015-05-18,77881.89,5.8724,62.97
2015-05-19,77344.82,5.8724,62.97
2015-05-20,77281.34,5.8724,62.97
2015-05-21,76704.27,5.8724,62.97
2015-05-22,76499.46,5.8724,62.97
2015-05-25,76499.46,5.8724,62.97
2015-05-26,75865.59,5.8724,62.97
2015-05-27,75965.54,5.8724,62.97
2015-05-28,75632.62,5.8724,62.97
2015-05-29,76090.23,5.8724,62.97
2015-06-01,76421.61,5.8724,62.97
2015-06-02,76199.02,5.8724,62.97
2015-06-03,76058.84,5.8724,62.97
2015-06-04,75281.64,5.8724,62.97
2015-06-05,74307.29,5.8724,62.97
2015-06-08,75207.24,5.8724,62.97
2015-06-09,75282.93,5.8724,62.97
2015-06-10,75867.89,5.8724,62.97
2015-06-11,75400.43,5.8724,62.97
2015-06-12,75849.98,5.8724,62.97
2015-06-15,75724.77,5.8724,62.97
2015-06-16,75711.65,5.8724,62.97
2015-06-17,75580.47,5.8724,62.97
2015-06-18,76681.01,5.8724,62.97
2015-06-19,76476.05,5.8724,62.97
2015-06-22,75317.76,5.8724,62.97
2015-06-23,74909.02,5.8724,62.97
2015-06-24,74691.57,5.8724,62.97
2015-06-25,74580.52,5.8724,62.97
2015-06-26,74449.65,5.8724,62.97
2015-06-29,75141.98,5.8724,62.97
2015-06-30,74569.27,5.8724,62.97
2015-07-01,74302.31,5.8724,62.97
2015-07-02,74016.67,5.8724,62.97
2015-07-03,74112.25,5.8724,62.97
2015-07-06,74001.64,5.8724,62.97
2015-07-07,73392.96,5.8724,62.97
2015-07-08,73674.79,5.8724,62.97
2015-07-09,73871.66,5.8724,62.97
2015-07-10,73476.41,5.8724,62.97
2015-07-13,73273.22,5.8724,62.97
2015-07-14,73431.23,5.8724,62.97
2015-07-15,72779.57,5.8724,62.97
2015-07-16,72702.29,5.8724,62.97
2015-07-17,71893.14,5.8724,62.97
2015-07-20,70269.11,5.8724,62.97
2015-07-21,70284.36,5.8724,62.97
2015-07-22,69225.42,5.8724,62.97
2015-07-23,69997.64,5.8724,62.97
2015-07-24,69171.19,5.8724,62.97
2015-07-27,70600.74,5.8724,62.97
2015-07-28,70107.45,5.8724,62.97
2015-07-29,69619.27,5.8724,62.97
2015-07-30,69616.31,5.8724,62.97
2015-07-31,70427.42,5.8724,62.97
2015-08-03,69921.16,5.8724,62.97
2015-08-04,69564.36,5.8724,62.97
2015-08-05,69180.53,5.8724,62.97
2015-08-06,69506.96,5.8724,62.97
2015-08-07,69803.56,5.8724,62.97
2015-08-10,70054.40,5.8724,62.97
2015-08-11,71205.06,5.8724,62.97
2015-08-12,72513.99,5.8724,62.97
2015-08-13,72756.26,5.8724,62.97
2015-08-14,72691.83,5.8724,62.97
2015-08-17,73068.81,5.8724,62.97
2015-08-18,72588.79,5.8724,62.97
2015-08-19,73374.30,5.8724,62.97
2015-08-20,75211.63,5.8724,62.97
2015-08-21,76180.10,5.8724,62.97
2015-08-24,77782.21,5.8724,62.97
2015-08-25,74991.10,5.8724,62.97
2015-08-26,74125.00,5.8724,62.97
2015-08-27,73851.20,5.8724,62.97
2015-08-28,75040.51,5.8724,62.97
2015-08-31,75449.11,5.8724,62.97
2015-09-01,75671.65,5.8724,62.97
2015-09-02,75316.20,5.8724,62.97
2015-09-03,74713.06,5.8724,62.97
2015-09-04,74352.43,5.8724,62.97
2015-09-07,74821.77,5.8724,62.97
2015-09-08,74606.92,5.8724,62.97
2015-09-09,73677.38,5.8724,62.97
2015-09-10,73726.27,5.8724,62.97
2015-09-11,73240.88,5.8724,62.97
2015-09-14,73284.12,5.8724,62.97
2015-09-15,73437.84,5.8724,62.97
2015-09-16,74246.35,5.8724,62.97
2015-09-17,74239.71,5.8724,62.97
2015-09-18,75070.75,5.8724,62.97
2015-09-21,74492.77,5.8724,62.97
2015-09-22,74004.72,5.8724,62.97
2015-09-23,74736.97,5.8724,62.97
2015-09-24,76485.63,5.8724,62.97
2015-09-25,75965.56,5.8724,62.97
2015-09-28,74700.18,5.8724,62.97
2015-09-29,74653.48,5.8724,62.97
2015-09-30,73122.96,5.8724,62.97
2015-10-01,73367.22,5.8724,62.97
2015-10-02,74793.26,5.8724,62.97
2015-10-05,74419.97,5.8724,62.97
2015-10-06,75040.75,5.8724,62.97
2015-10-07,74404.70,5.8724,62.97
2015-10-08,74208.28,5.8724,62.97
2015-10-09,74574.36,5.8724,62.97
2015-10-12,75465.11,5.8724,62.97
2015-10-13,75930.25,5.8724,62.97
2015-10-14,76341.63,5.8724,62.97
2015-10-15,76757.15,5.8724,62.97
2015-10-16,76575.15,5.8724,62.97
2015-10-19,76148.27,5.8724,62.97
2015-10-20,76577.29,5.8724,62.97
2015-10-21,76065.72,5.8724,62.97
2015-10-22,76059.21,5.8724,62.97
2015-10-23,75385.44,5.8724,62.97
2015-10-26,75740.17,5.8724,62.97
2015-10-27,75732.61,5.8724,62.97
2015-10-28,76626.80,5.8724,62.97
2015-10-29,74946.14,5.8724,62.97
2015-10-30,74646.84,5.8724,62.97
2015-11-02,74373.38,5.8724,62.97
2015-11-03,73731.50,5.8724,62.97
2015-11-04,73007.27,5.8724,62.97
2015-11-05,72728.14,5.8724,62.97
2015-11-06,71633.27,5.8724,62.97
2015-11-09,72343.97,5.8724,62.97
2015-11-10,72213.31,5.8724,62.97
2015-11-11,72133.61,5.8724,62.97
2015-11-12,72233.25,5.8724,62.97
2015-11-13,71552.03,5.8724,62.97
2015-11-16,71596.20,5.8724,62.97
2015-11-17,71286.54,5.8724,62.97
2015-11-18,70807.83,5.8724,62.97
2015-11-19,71668.11,5.8724,62.97
2015-11-20,71584.79,5.8724,62.97
2015-11-23,71148.10,5.8724,62.97
2015-11-24,71429.88,5.8724,62.97
2015-11-25,70872.46,5.8724,62.97
2015-11-26,71333.95,5.8724,62.97
2015-11-27,70566.89,5.8724,62.97
2015-11-30,70780.94,5.8724,62.97
2015-12-01,70902.35,5.8724,62.97
2015-12-02,70316.02,5.8724,62.97
2015-12-03,70356.28,5.8724,62.97
2015-12-04,72066.91,5.8724,62.97
2015-12-07,71790.81,5.8724,62.97
2015-12-08,71618.94,5.8724,62.97
2015-12-09,72332.40,5.8724,62.97
2015-12-10,71526.72,5.8724,62.97
2015-12-11,71718.07,5.8724,62.97
2015-12-14,71687.58,5.8724,62.97
2015-12-15,71072.72,5.8724,62.97
2015-12-16,71805.19,5.8724,62.97
2015-12-17,69740.48,5.8724,62.97
2015-12-18,70571.25,5.8724,62.97
2015-12-21,71556.17,5.8724,62.97
2015-12-22,71306.17,5.8724,62.97
2015-12-23,70734.17,5.8724,62.97
2015-12-24,70734.17,5.8724,62.97
2015-12-25,70734.17,5.8724,62.97
2015-12-28,70712.80,5.8724,62.97
2015-12-29,71059.98,5.8724,62.97
2015-12-30,70368.09,5.8724,62.97
2015-12-31,70125.63,5.8724,62.97
2016-01-01,70125.63,4.941,66.46
2016-01-04,72061.61,4.941,66.46
2016-01-05,71747.04,4.941,66.46
2016-01-06,72908.23,4.941,66.46
2016-01-07,74012.03,4.941,66.46
2016-01-08,73464.45,4.941,66.46
2016-01-11,73508.08,4.941,66.46
2016-01-12,72586.12,4.941,66.46
2016-01-13,72710.17,4.941,66.46
2016-01-14,73178.55,4.941,66.46
2016-01-15,73989.44,4.941,66.46
2016-01-18,73722.50,4.941,66.46
2016-01-19,73473.95,4.941,66.46
2016-01-20,74902.46,4.941,66.46
2016-01-21,74518.13,4.941,66.46
2016-01-22,74161.31,4.941,66.46
2016-01-25,75010.86,4.941,66.46
2016-01-26,75485.35,4.941,66.46
2016-01-27,75955.23,4.941,66.46
2016-01-28,75991.51,4.941,66.46
2016-01-29,75466.18,4.941,66.46
2016-02-01,76427.38,4.941,66.46
2016-02-02,76708.37,4.941,66.46
2016-02-03,77111.83,4.941,66.46
2016-02-04,78232.85,4.941,66.46
2016-02-05,77867.17,4.941,66.46
2016-02-08,81057.46,4.941,66.46
2016-02-09,80946.31,4.941,66.46
2016-02-10,80729.60,4.941,66.46
2016-02-11,84782.00,4.941,66.46
2016-02-12,84557.13,4.941,66.46
2016-02-15,82199.87,4.941,66.46
2016-02-16,82729.79,4.941,66.46
2016-02-17,82782.14,4.941,66.46
2016-02-18,82891.84,4.941,66.46
2016-02-19,84333.77,4.941,66.46
2016-02-22,83035.23,4.941,66.46
2016-02-23,83717.42,4.941,66.46
2016-02-24,85757.66,4.941,66.46
2016-02-25,84944.09,4.941,66.46
2016-02-26,84291.20,4.941,66.46
2016-02-29,84498.01,4.941,66.46
2016-03-01,83989.25,4.941,66.46
2016-03-02,83763.70,4.941,66.46
2016-03-03,84204.33,4.941,66.46
2016-03-04,85803.28,4.941,66.46
2016-03-07,85158.49,4.941,66.46
2016-03-08,85376.79,4.941,66.46
2016-03-09,83770.53,4.941,66.46
2016-03-10,84906.15,4.941,66.46
2016-03-11,84877.35,4.941,66.46
2016-03-14,83397.84,4.941,66.46
2016-03-15,83021.40,4.941,66.46
2016-03-16,82598.18,4.941,66.46
2016-03-17,84462.87,4.941,66.46
2016-03-18,83324.10,4.941,66.46
2016-03-21,82760.94,4.941,66.46
2016-03-22,83585.57,4.941,66.46
2016-03-23,81207.81,4.941,66.46
2016-03-24,81434.59,4.941,66.46
2016-03-25,81434.59,4.941,66.46
2016-03-28,81294.16,4.941,66.46
2016-03-29,81519.80,4.941,66.46
2016-03-30,82059.17,4.941,66.46
2016-03-31,81917.22,4.941,66.46
2016-04-01,80367.60,4.941,66.46
2016-04-04,80790.12,4.941,66.46
2016-04-05,81859.64,4.941,66.46
2016-04-06,81449.05,4.941,66.46
2016-04-07,82636.90,4.941,66.46
2016-04-08,82463.93,4.941,66.46
2016-04-11,83374.99,4.941,66.46
2016-04-12,83368.16,4.941,66.46
2016-04-13,82973.17,4.941,66.46
2016-04-14,82180.56,4.941,66.46
2016-04-15,81730.98,4.941,66.46
2016-04-18,82148.81,4.941,66.46
2016-04-19,83553.13,4.941,66.46
2016-04-20,82901.18,4.941,66.46
2016-04-21,82906.46,4.941,66.46
2016-04-22,82719.62,4.941,66.46
2016-04-25,82603.64,4.941,66.46
2016-04-26,82604.08,4.941,66.46
2016-04-27,82895.94,4.941,66.46
2016-04-28,83555.39,4.941,66.46
2016-04-29,85277.14,4.941,66.46
2016-05-02,85386.43,4.941,66.46
2016-05-03,85992.75,4.941,66.46
2016-05-04,85460.61,4.941,66.46
2016-05-05,85191.03,4.941,66.46
2016-05-06,85828.05,4.941,66.46
2016-05-09,84180.23,4.941,66.46
2016-05-10,84146.66,4.941,66.46
2016-05-11,85044.58,4.941,66.46
2016-05-12,85255.60,4.941,66.46
2016-05-13,84520.95,4.941,66.46
2016-05-16,85905.76,4.941,66.46
2016-05-17,85335.52,4.941,66.46
2016-05-18,85258.83,4.941,66.46
2016-05-19,83966.09,4.941,66.46
2016-05-20,84627.13,4.941,66.46
2016-05-23,84054.63,4.941,66.46
2016-05-24,83697.63,4.941,66.46
2016-05-25,82247.06,4.941,66.46
2016-05-26,82175.39,4.941,66.46
2016-05-27,81534.35,4.941,66.46
2016-05-30,81750.24,4.941,66.46
2016-05-31,81556.12,4.941,66.46
2016-06-01,81884.61,4.941,66.46
2016-06-02,81589.97,4.941,66.46
2016-06-03,83504.24,4.941,66.46
2016-06-06,83397.75,4.941,66.46
2016-06-07,82842.94,4.941,66.46
2016-06-08,84193.15,4.941,66.46
2016-06-09,84371.62,4.941,66.46
2016-06-10,85193.83,4.941,66.46
2016-06-13,85948.07,4.941,66.46
2016-06-14,86567.25,4.941,66.46
2016-06-15,86141.50,4.941,66.46
2016-06-16,88180.70,4.941,66.46
2016-06-17,86593.06,4.941,66.46
2016-06-20,86367.66,4.941,66.46
2016-06-21,85925.93,4.941,66.46
2016-06-22,85317.28,4.941,66.46
2016-06-23,84911.13,4.941,66.46
2016-06-24,89302.71,4.941,66.46
2016-06-27,90032.95,4.941,66.46
2016-06-28,88974.46,4.941,66.46
2016-06-29,89458.93,4.941,66.46
2016-06-30,89144.01,4.941,66.46
2016-07-01,90242.28,4.941,66.46
2016-07-04,90875.08,4.941,66.46
2016-07-05,91145.22,4.941,66.46
2016-07-06,92191.13,4.941,66.46
2016-07-07,91428.01,4.941,66.46
2016-07-08,91222.26,4.941,66.46
2016-07-11,91158.09,4.941,66.46
2016-07-12,90148.86,4.941,66.46
2016-07-13,90024.67,4.941,66.46
2016-07-14,88575.30,4.941,66.46
2016-07-15,88988.62,4.941,66.46
2016-07-18,89678.47,4.941,66.46
2016-07-19,89369.92,4.941,66.46
2016-07-20,88428.47,4.941,66.46
2016-07-21,88781.27,4.941,66.46
2016-07-22,88632.23,4.941,66.46
2016-07-25,88397.95,4.941,66.46
2016-07-26,88991.59,4.941,66.46
2016-07-27,89248.99,4.941,66.46
2016-07-28,90001.23,4.941,66.46
2016-07-29,89893.85,4.941,66.46
2016-08-01,90109.37,4.941,66.46
2016-08-02,91023.49,4.941,66.46
2016-08-03,91008.91,4.941,66.46
2016-08-04,91229.29,4.941,66.46
2016-08-05,89503.52,4.941,66.46
2016-08-08,89336.64,4.941,66.46
2016-08-09,89677.70,4.941,66.46
2016-08-10,89881.47,4.941,66.46
2016-08-11,90547.87,4.941,66.46
2016-08-12,90401.32,4.941,66.46
2016-08-15,89545.57,4.941,66.46
2016-08-16,89738.87,4.941,66.46
2016-08-17,89695.46,4.941,66.46
2016-08-18,90203.56,4.941,66.46
2016-08-19,90259.27,4.941,66.46
2016-08-22,89755.77,4.941,66.46
2016-08-23,89987.80,4.941,66.46
2016-08-24,89078.37,4.941,66.46
2016-08-25,88576.62,4.941,66.46
2016-08-26,88428.77,4.941,66.46
2016-08-29,88613.40,4.941,66.46
2016-08-30,88390.18,4.941,66.46
2016-08-31,87680.45,4.941,66.46
2016-09-01,87729.95,4.941,66.46
2016-09-02,88559.49,4.941,66.46
2016-09-05,88669.79,4.941,66.46
2016-09-06,88977.26,4.941,66.46
2016-09-07,89500.08,4.941,66.46
2016-09-08,89221.90,4.941,66.46
2016-09-09,88822.57,4.941,66.46
2016-09-12,88622.35,4.941,66.46
2016-09-13,88558.80,4.941,66.46
2016-09-14,88403.59,4.941,66.46
2016-09-15,87790.80,4.941,66.46
2016-09-16,87672.52,4.941,66.46
2016-09-19,88062.06,4.941,66.46
2016-09-20,88054.14,4.941,66.46
2016-09-21,88868.58,4.941,66.46
2016-09-22,89338.04,4.941,66.46
2016-09-23,89221.01,4.941,66.46
2016-09-26,89344.32,4.941,66.46
2016-09-27,88205.67,4.941,66.46
2016-09-28,87899.96,4.941,66.46
2016-09-29,88157.80,4.941,66.46
2016-09-30,88052.03,4.941,66.46
2016-10-03,87383.67,4.941,66.46
2016-10-04,85371.51,4.941,66.46
2016-10-05,84472.21,4.941,66.46
2016-10-06,83656.33,4.941,66.46
2016-10-07,83991.66,4.941,66.46
2016-10-10,83835.78,4.941,66.46
2016-10-11,83433.07,4.941,66.46
2016-10-12,83636.09,4.941,66.46
2016-10-13,84383.14,4.941,66.46
2016-10-14,83516.74,4.941,66.46
2016-10-17,83880.22,4.941,66.46
2016-10-18,83916.90,4.941,66.46
2016-10-19,84640.85,4.941,66.46
2016-10-20,84971.64,4.941,66.46
2016-10-21,84668.97,4.941,66.46
2016-10-24,84575.36,4.941,66.46
2016-10-25,84856.20,4.941,66.46
2016-10-26,84893.46,4.941,66.46
2016-10-27,84655.14,4.941,66.46
2016-10-28,85019.21,4.941,66.46
2016-10-31,84952.43,4.941,66.46
2016-11-01,85987.91,4.941,66.46
2016-11-02,87048.37,4.941,66.46
2016-11-03,86835.24,4.941,66.46
2016-11-04,86957.31,4.941,66.46
2016-11-07,85624.25,4.941,66.46
2016-11-08,85436.56,4.941,66.46
2016-11-09,85181.05,4.941,66.46
2016-11-10,84401.49,4.941,66.46
2016-11-11,83021.42,4.941,66.46
2016-11-14,81487.15,4.941,66.46
2016-11-15,83072.17,4.941,66.46
2016-11-16,83395.05,4.941,66.46
2016-11-17,83173.64,4.941,66.46
2016-11-18,82535.70,4.941,66.46
2016-11-21,82710.44,4.941,66.46
2016-11-22,82657.26,4.941,66.46
2016-11-23,81204.15,4.941,66.46
2016-11-24,81538.43,4.941,66.46
2016-11-25,81308.44,4.941,66.46
2016-11-28,81600.31,4.941,66.46
2016-11-29,81495.49,4.941,66.46
2016-11-30,80639.69,4.941,66.46
2016-12-01,79437.12,4.941,66.46
2016-12-02,80079.63,4.941,66.46
2016-12-05,79327.68,4.941,66.46
2016-12-06,79636.72,4.941,66.46
2016-12-07,79765.17,4.941,66.46
2016-12-08,78858.49,4.941,66.46
2016-12-09,78486.26,4.941,66.46
2016-12-12,77980.38,4.941,66.46
2016-12-13,78235.65,4.941,66.46
2016-12-14,78492.54,4.941,66.46
2016-12-15,76466.64,4.941,66.46
2016-12-16,76671.54,4.941,66.46
2016-12-19,77062.17,4.941,66.46
2016-12-20,76580.18,4.941,66.46
2016-12-21,76954.98,4.941,66.46
2016-12-22,76954.35,4.941,66.46
2016-12-23,76730.40,4.941,66.46
2016-12-26,76730.40,4.941,66.46
2016-12-27,76991.17,4.941,66.46
2016-12-28,77351.33,4.941,66.46
2016-12-29,78047.23,4.941,66.46
2016-12-30,77772.22,4.941,66.46
2017-01-02,77772.22,2.4909,67.79
2017-01-03,78647.81,2.4909,67.79
2017-01-04,79294.15,2.4909,67.79
2017-01-05,79984.36,2.4909,67.79
2017-01-06,79928.33,2.4909,67.79
2017-01-09,80410.81,2.4909,67.79
2017-01-10,81058.46,2.4909,67.79
2017-01-11,80527.36,2.4909,67.79
2017-01-12,82033.76,2.4909,67.79
2017-01-13,81187.80,2.4909,67.79
2017-01-16,81954.38,2.4909,67.79
2017-01-17,82673.13,2.4909,67.79
2017-01-18,82671.62,2.4909,67.79
2017-01-19,81525.73,2.4909,67.79
2017-01-20,81835.47,2.4909,67.79
2017-01-23,82692.09,2.4909,67.79
2017-01-24,82938.58,2.4909,67.79
2017-01-25,81351.41,2.4909,67.79
2017-01-26,80990.60,2.4909,67.79
2017-01-27,80648.58,2.4909,67.79
2017-01-30,81080.56,2.4909,67.79
2017-01-31,82282.39,2.4909,67.79
2017-02-01,81291.49,2.4909,67.79
2017-02-02,82371.63,2.4909,67.79
2017-02-03,81789.02,2.4909,67.79
2017-02-06,82442.18,2.4909,67.79
2017-02-07,82938.63,2.4909,67.79
2017-02-08,83515.67,2.4909,67.79
2017-02-09,82766.64,2.4909,67.79
2017-02-10,82090.33,2.4909,67.79
2017-02-13,81884.63,2.4909,67.79
2017-02-14,82392.55,2.4909,67.79
2017-02-15,81906.22,2.4909,67.79
2017-02-16,83172.66,2.4909,67.79
2017-02-17,83226.17,2.4909,67.79
2017-02-20,82793.91,2.4909,67.79
2017-02-21,82519.57,2.4909,67.79
2017-02-22,82827.71,2.4909,67.79
2017-02-23,83397.13,2.4909,67.79
2017-02-24,83781.41,2.4909,67.79
2017-02-27,83933.81,2.4909,67.79
2017-02-28,83772.05,2.4909,67.79
2017-03-01,82889.72,2.4909,67.79
2017-03-02,82575.06,2.4909,67.79
2017-03-03,81945.53,2.4909,67.79
2017-03-06,82128.96,2.4909,67.79
2017-03-07,81120.12,2.4909,67.79
2017-03-08,80665.72,2.4909,67.79
2017-03-09,80537.20,2.4909,67.79
2017-03-10,80061.90,2.4909,67.79
2017-03-13,80165.09,2.4909,67.79
2017-03-14,79410.22,2.4909,67.79
2017-03-15,78755.14,2.4909,67.79
2017-03-16,80479.38,2.4909,67.79
2017-03-17,80520.33,2.4909,67.79
2017-03-20,80537.32,2.4909,67.79
2017-03-21,81001.96,2.4909,67.79
2017-03-22,81748.74,2.4909,67.79
2017-03-23,81767.39,2.4909,67.79
2017-03-24,81600.52,2.4909,67.79
2017-03-27,81860.19,2.4909,67.79
2017-03-28,81840.67,2.4909,67.79
2017-03-29,81218.27,2.4909,67.79
2017-03-30,81078.31,2.4909,67.79
2017-03-31,80834.32,2.4909,67.79
2017-04-03,81121.13,2.4909,67.79
2017-04-04,81797.54,2.4909,67.79
2017-04-05,80871.09,2.4909,67.79
2017-04-06,80961.60,2.4909,67.79
2017-04-07,81325.08,2.4909,67.79
2017-04-10,80684.46,2.4909,67.79
2017-04-11,80780.71,2.4909,67.79
2017-04-12,82440.82,2.4909,67.79
2017-04-13,82718.51,2.4909,67.79
2017-04-14,82718.51,2.4909,67.79
2017-04-17,82744.20,2.4909,67.79
2017-04-18,82594.57,2.4909,67.79
2017-04-19,82594.64,2.4909,67.79
2017-04-20,82826.85,2.4909,67.79
2017-04-21,82791.47,2.4909,67.79
2017-04-24,81804.88,2.4909,67.79
2017-04-25,81494.17,2.4909,67.79
2017-04-26,80890.88,2.4909,67.79
2017-04-27,80994.40,2.4909,67.79
2017-04-28,81470.71,2.4909,67.79
2017-05-01,81470.71,2.4909,67.79
2017-05-02,80624.98,2.4909,67.79
2017-05-03,80195.77,2.4909,67.79
2017-05-04,78835.76,2.4909,67.79
2017-05-05,79031.14,2.4909,67.79
2017-05-08,79066.90,2.4909,67.79
2017-05-09,78923.26,2.4909,67.79
2017-05-10,79088.17,2.4909,67.79
2017-05-11,78752.50,2.4909,67.79
2017-05-12,79218.62,2.4909,67.79
2017-05-15,79082.26,2.4909,67.79
2017-05-16,79096.78,2.4909,67.79
2017-05-17,80655.90,2.4909,67.79
2017-05-18,81441.95,2.4909,67.79
2017-05-19,80954.31,2.4909,67.79
2017-05-22,81249.31,2.4909,67.79
2017-05-23,81688.67,2.4909,67.79
2017-05-24,81129.53,2.4909,67.79
2017-05-25,81224.10,2.4909,67.79
2017-05-26,81507.15,2.4909,67.79
2017-05-29,81583.05,2.4909,67.79
2017-05-30,81617.76,2.4909,67.79
2017-05-31,81695.21,2.4909,67.79
2017-06-01,81636.57,2.4909,67.79
2017-06-02,82186.45,2.4909,67.79
2017-06-05,82375.65,2.4909,67.79
2017-06-06,83343.43,2.4909,67.79
2017-06-07,83029.03,2.4909,67.79
2017-06-08,81879.34,2.4909,67.79
2017-06-09,81391.65,2.4909,67.79
2017-06-12,81620.98,2.4909,67.79
2017-06-13,81241.25,2.4909,67.79
2017-06-14,81992.00,2.4909,67.79
2017-06-15,80840.05,2.4909,67.79
2017-06-16,80875.98,2.4909,67.79
2017-06-19,80387.09,2.4909,67.79
2017-06-20,80079.97,2.4909,67.79
2017-06-21,80152.36,2.4909,67.79
2017-06-22,80743.81,2.4909,67.79
2017-06-23,81005.20,2.4909,67.79
2017-06-26,80331.07,2.4909,67.79
2017-06-27,80591.27,2.4909,67.79
2017-06-28,80591.16,2.4909,67.79
2017-06-29,80315.48,2.4909,67.79
2017-06-30,80295.93,2.4909,67.79
2017-07-03,79727.62,2.4909,67.79
2017-07-04,79190.38,2.4909,67.79
2017-07-05,79063.22,2.4909,67.79
2017-07-06,79329.11,2.4909,67.79
2017-07-07,78532.49,2.4909,67.79
2017-07-10,78208.43,2.4909,67.79
2017-07-11,78203.54,2.4909,67.79
2017-07-12,78682.66,2.4909,67.79
2017-07-13,78542.86,2.4909,67.79
2017-07-14,79306.65,2.4909,67.79
2017-07-17,79439.00,2.4909,67.79
2017-07-18,79823.64,2.4909,67.79
2017-07-19,79901.29,2.4909,67.79
2017-07-20,79816.23,2.4909,67.79
2017-07-21,80317.63,2.4909,67.79
2017-07-24,80769.50,2.4909,67.79
2017-07-25,80762.96,2.4909,67.79
2017-07-26,80330.81,2.4909,67.79
2017-07-27,80842.80,2.4909,67.79
2017-07-28,81167.04,2.4909,67.79
2017-07-31,81314.90,2.4909,67.79
2017-08-01,81431.34,2.4909,67.79
2017-08-02,80777.65,2.4909,67.79
2017-08-03,80744.66,2.4909,67.79
2017-08-04,80027.43,2.4909,67.79
2017-08-07,80287.12,2.4909,67.79
2017-08-08,80300.94,2.4909,67.79
2017-08-09,81143.81,2.4909,67.79
2017-08-10,82272.23,2.4909,67.79
2017-08-11,82479.18,2.4909,67.79
2017-08-14,82217.85,2.4909,67.79
2017-08-15,81448.44,2.4909,67.79
2017-08-16,81658.03,2.4909,67.79
2017-08-17,82453.59,2.4909,67.79
2017-08-18,83089.92,2.4909,67.79
2017-08-21,82897.50,2.4909,67.79
2017-08-22,82357.34,2.4909,67.79
2017-08-23,82499.99,2.4909,67.79
2017-08-24,82544.33,2.4909,67.79
2017-08-25,82307.37,2.4909,67.79
2017-08-28,82133.87,2.4909,67.79
2017-08-29,84419.95,2.4909,67.79
2017-08-30,83698.20,2.4909,67.79
2017-08-31,83855.24,2.4909,67.79
2017-09-01,84535.09,2.4909,67.79
2017-09-04,85400.04,2.4909,67.79
2017-09-05,85633.78,2.4909,67.79
2017-09-06,85782.93,2.4909,67.79
2017-09-07,86041.09,2.4909,67.79
2017-09-08,85937.86,2.4909,67.79
2017-09-11,85275.38,2.4909,67.79
